system:index,date,ndvi,.geo
2012_04_06,2012-04-06,0.4427491123858828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_04_14,2012-04-14,0.4486883265116286,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_04_22,2012-04-22,0.4437090091263439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_04_30,2012-04-30,0.4338250387709374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_08,2012-05-08,0.42713119315756093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_16,2012-05-16,0.38976564183146106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_24,2012-05-24,0.3743901799055497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_01,2012-06-01,0.3727930270999083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_09,2012-06-09,0.37825148801733743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_17,2012-06-17,0.38085232404959923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_25,2012-06-25,0.36545387974833543,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_03,2012-07-03,0.357023941845433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_11,2012-07-11,0.3624052057506589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_19,2012-07-19,0.3479812266320879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_27,2012-07-27,0.33561333453615044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_04,2012-08-04,0.3308986956106735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_12,2012-08-12,0.3373538885384981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_20,2012-08-20,0.3487691783384927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_28,2012-08-28,0.34908891215088705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_05,2012-09-05,0.34490279002796925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_13,2012-09-13,0.35582064246742784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_21,2012-09-21,0.3458684748032717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_29,2012-09-29,0.3616094075573919,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_07,2012-10-07,0.34987840234367945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_15,2012-10-15,0.3404680003948508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_23,2012-10-23,0.33011679754777823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_31,2012-10-31,0.31768082747556364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_08,2012-11-08,0.309018339623954,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_16,2012-11-16,0.3030775877965764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_24,2012-11-24,0.2937818590622516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_02,2012-12-02,0.2853148641679918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_10,2012-12-10,0.2922695486248639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_18,2012-12-18,0.2777607733872207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_26,2012-12-26,0.21551471713701062,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01,2013-01-01,0.20960816893556236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_09,2013-01-09,0.26129845398665397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_17,2013-01-17,0.2636113893081166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_25,2013-01-25,0.2620980039737892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_02,2013-02-02,0.2616763975489247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_10,2013-02-10,0.27307044263876995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_18,2013-02-18,0.2637206523028825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_26,2013-02-26,0.2346422457185905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_06,2013-03-06,0.26309244957715533,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_14,2013-03-14,0.2803339871950838,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_22,2013-03-22,0.2863645608848852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_30,2013-03-30,0.30864763089606356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_07,2013-04-07,0.3319197606061135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_15,2013-04-15,0.33297753854269807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_23,2013-04-23,0.34254894775652395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_01,2013-05-01,0.3555148104700215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_09,2013-05-09,0.37442624039563926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_17,2013-05-17,0.38639129790593335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_25,2013-05-25,0.37254565238249954,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_02,2013-06-02,0.38375535087798995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_10,2013-06-10,0.3761508241589648,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_18,2013-06-18,0.3854736430061268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_26,2013-06-26,0.38045695919996186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_04,2013-07-04,0.37513617813062755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_12,2013-07-12,0.3655373326473379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_20,2013-07-20,0.41715265914987215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_28,2013-07-28,0.4510407608369737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_05,2013-08-05,0.4587778551626277,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_13,2013-08-13,0.5031081498164361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_21,2013-08-21,0.46884305556329864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_29,2013-08-29,0.42736636213804624,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_06,2013-09-06,0.4086987385191789,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_14,2013-09-14,0.42612677739402044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_22,2013-09-22,0.41093998411868227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_30,2013-09-30,0.4026340580453907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_08,2013-10-08,0.3929465913442614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_16,2013-10-16,0.3864267521461873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_24,2013-10-24,0.3722368445939207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_01,2013-11-01,0.35597223961400104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_09,2013-11-09,0.34236646761764367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_17,2013-11-17,0.31448312361655356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_25,2013-11-25,0.3106040460863625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_03,2013-12-03,0.2506136062744959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_11,2013-12-11,0.28743564419359346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_19,2013-12-19,0.2392763432600814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_27,2013-12-27,0.2643493742562243,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_01,2014-01-01,0.24827771158767453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_09,2014-01-09,0.26203386312289983,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_17,2014-01-17,0.26184813440017346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_25,2014-01-25,0.25765298863961916,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_02,2014-02-02,0.1503533840261574,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_10,2014-02-10,0.24031470253145787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_18,2014-02-18,0.25562552422888896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_26,2014-02-26,0.2515126259379314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_06,2014-03-06,0.2547687020618679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_14,2014-03-14,0.26066103478618335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_22,2014-03-22,0.2719511082611077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_30,2014-03-30,0.28586075635930436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_07,2014-04-07,0.30214153578500064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_15,2014-04-15,0.32058151655933875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_23,2014-04-23,0.32948292392882583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_01,2014-05-01,0.33123206337065403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_09,2014-05-09,0.3477100500255431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_17,2014-05-17,0.3457884070568744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_25,2014-05-25,0.3499123503473967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_02,2014-06-02,0.38078656072858597,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_10,2014-06-10,0.42199715290764794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_18,2014-06-18,0.4248068867351442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_26,2014-06-26,0.4598667672255403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_04,2014-07-04,0.4505967648476748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_12,2014-07-12,0.4551680009844053,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_20,2014-07-20,0.458261521750063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_28,2014-07-28,0.4623972450236865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_05,2014-08-05,0.45855537461107965,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_13,2014-08-13,0.44845962516584403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_21,2014-08-21,0.4258477566867447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_29,2014-08-29,0.4289390533852797,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_06,2014-09-06,0.4332259942397616,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_14,2014-09-14,0.40972986243492054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_22,2014-09-22,0.4325095806703406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_30,2014-09-30,0.41079854962789136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_08,2014-10-08,0.4087990790154357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_16,2014-10-16,0.3835530856827317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_24,2014-10-24,0.3824971248089228,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_01,2014-11-01,0.3716692014812837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_09,2014-11-09,0.34927684903281014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_17,2014-11-17,0.3170124380787106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_25,2014-11-25,0.2927538130478894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_03,2014-12-03,0.28560590561621907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_11,2014-12-11,0.2671745805048823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_19,2014-12-19,0.27272890364194835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_27,2014-12-27,0.24524157303802882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_01,2015-01-01,0.20647749654222544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_09,2015-01-09,0.26239208103404776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_17,2015-01-17,0.2658077784664421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_25,2015-01-25,0.26440075132646906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_02,2015-02-02,0.2671675110076631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_10,2015-02-10,0.27283117814690216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_18,2015-02-18,0.2700215898591967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_26,2015-02-26,0.16635398883200594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_06,2015-03-06,0.27265576397033164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_14,2015-03-14,0.28100290501328534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_22,2015-03-22,0.3150885209408191,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_30,2015-03-30,0.3415356196657643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_07,2015-04-07,0.35908080925478886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_15,2015-04-15,0.41693876872129404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_23,2015-04-23,0.43623667778052466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01,2015-05-01,0.45665631938750817,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_09,2015-05-09,0.4685656613818778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_17,2015-05-17,0.4829911873951701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_25,2015-05-25,0.48955915970564917,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_02,2015-06-02,0.4908154404843763,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_10,2015-06-10,0.4875264802758399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_18,2015-06-18,0.4923521752506662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_26,2015-06-26,0.48490969998945543,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_04,2015-07-04,0.49270465520785034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_12,2015-07-12,0.49295967542347446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_20,2015-07-20,0.5071786523088265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_28,2015-07-28,0.5032710571567707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_05,2015-08-05,0.5031952398140023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_13,2015-08-13,0.49093867351721016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_21,2015-08-21,0.48671998978625103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_29,2015-08-29,0.4597281769706414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_06,2015-09-06,0.43921923501304777,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_14,2015-09-14,0.4199708946333574,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_22,2015-09-22,0.4049958259049693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_30,2015-09-30,0.38294996367193057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_08,2015-10-08,0.3675499080162457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_16,2015-10-16,0.36320231762014094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_24,2015-10-24,0.36913454795877415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_01,2015-11-01,0.35795055329832703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_09,2015-11-09,0.3501133374429554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_17,2015-11-17,0.32560572120950304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_25,2015-11-25,0.2976471039554873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_03,2015-12-03,0.3179634306751673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_11,2015-12-11,0.29227638760318997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_19,2015-12-19,0.30577803458168856,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_27,2015-12-27,0.23600905780878595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01,2016-01-01,0.2727068209161713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_09,2016-01-09,0.288048931100996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_17,2016-01-17,0.2653008610537394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_25,2016-01-25,0.2824265289693636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_02,2016-02-02,0.2510548823681143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_10,2016-02-10,0.27575291404367597,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_18,2016-02-18,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_26,2016-02-26,0.3006223536968684,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_05,2016-03-05,0.3169112628167362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_13,2016-03-13,0.337491186820405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_21,2016-03-21,0.3426953599642304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_29,2016-03-29,0.35595997430672394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_06,2016-04-06,0.37753924522181964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_14,2016-04-14,0.4084261319581796,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_22,2016-04-22,0.4296224599029022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_30,2016-04-30,0.4504803390238313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_08,2016-05-08,0.46494958808123865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_16,2016-05-16,0.40879443400049625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_24,2016-05-24,0.4722639369503232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_01,2016-06-01,0.4690440867320483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_09,2016-06-09,0.46973304184956166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_17,2016-06-17,0.4540128263922854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_25,2016-06-25,0.4709797116037331,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_03,2016-07-03,0.4737260244145111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_11,2016-07-11,0.4717784200115008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_19,2016-07-19,0.456790373257404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_27,2016-07-27,0.46179034526067936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_04,2016-08-04,0.4653287324245511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_12,2016-08-12,0.4620636210657978,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_20,2016-08-20,0.47058303249714684,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_28,2016-08-28,0.47650747940411453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_05,2016-09-05,0.4856124363381166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_13,2016-09-13,0.4856117864593509,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_21,2016-09-21,0.46234532063728717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_29,2016-09-29,0.4367474119909425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_07,2016-10-07,0.4228275576774275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_15,2016-10-15,0.39507824205184844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_23,2016-10-23,0.379281571155975,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_31,2016-10-31,0.36690135903157606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_08,2016-11-08,0.38008456535755164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_16,2016-11-16,0.35705798625867236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_24,2016-11-24,0.33541073590728815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_02,2016-12-02,0.2903874169702691,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_10,2016-12-10,0.2893835010312522,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_18,2016-12-18,0.29321265823485204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_26,2016-12-26,0.2897048226715276,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_01,2017-01-01,0.2710280889016017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_09,2017-01-09,0.2556855681960961,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_17,2017-01-17,0.2699704858073837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_25,2017-01-25,0.2655010559120843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_02,2017-02-02,0.2610152169168836,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_10,2017-02-10,0.27121467120984555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_18,2017-02-18,0.28479958130388094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_26,2017-02-26,0.2876919819303168,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_06,2017-03-06,0.2963733464876715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_14,2017-03-14,0.30552993843030263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_22,2017-03-22,0.31801031324472584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_30,2017-03-30,0.3615780602190488,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_07,2017-04-07,0.3696852025321914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_15,2017-04-15,0.38967003433785646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_23,2017-04-23,0.4417097941796381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_01,2017-05-01,0.4304627562547188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_09,2017-05-09,0.4461809103224798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_17,2017-05-17,0.45812450407478006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_25,2017-05-25,0.44208816981673416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_02,2017-06-02,0.4543706987881844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_10,2017-06-10,0.43906158738985324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_18,2017-06-18,0.4301730742185137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_26,2017-06-26,0.4350012118537554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_04,2017-07-04,0.45404089058140007,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_12,2017-07-12,0.4656259282352947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_20,2017-07-20,0.4417883730086487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_28,2017-07-28,0.47377135686957855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_05,2017-08-05,0.4869515384512232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_13,2017-08-13,0.5197473198849999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_21,2017-08-21,0.5166295230508572,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_29,2017-08-29,0.5125087253765318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_06,2017-09-06,0.47678593664998475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_14,2017-09-14,0.43988559065135074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_22,2017-09-22,0.4032946352007292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_30,2017-09-30,0.45037950012857964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_08,2017-10-08,0.4243945970619872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_16,2017-10-16,0.4078079755689059,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_24,2017-10-24,0.3755421323801492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_01,2017-11-01,0.34387027778672796,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_09,2017-11-09,0.3170696255503348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_17,2017-11-17,0.3158674442537623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_25,2017-11-25,0.3066689619016659,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_03,2017-12-03,0.29938418615178297,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_11,2017-12-11,0.2917009983828365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_19,2017-12-19,0.28150247419174035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_27,2017-12-27,0.27307303753826956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_01,2018-01-01,0.26992263805768413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_09,2018-01-09,0.2525334076743874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_17,2018-01-17,0.25305108505322427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_25,2018-01-25,0.2465082888849773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_02,2018-02-02,0.24633246617930132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_10,2018-02-10,0.24356399551461932,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_18,2018-02-18,0.1921356275907708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_26,2018-02-26,0.25450709925080045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_06,2018-03-06,0.2545639764084465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_14,2018-03-14,0.2606367479762026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_22,2018-03-22,0.27240216053746136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_30,2018-03-30,0.28805648017426677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_07,2018-04-07,0.30114455388972394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_15,2018-04-15,0.3024609585234783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_23,2018-04-23,0.3243924865397345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_01,2018-05-01,0.37408581088203197,"{""type"":""MultiPoint"",""coordinates"":[]}"
